Word	Tag
lot	O
of	O
food	O
in	O
calories	O
.	O
however	O
the	O
participants	O
lost	O
an	O
average	O
of	O
pounds	O
.	O
they	O
had	O
to	O
keep	O
this	O
weight	O
off	O
for	O
another	O
months	O
.	O
the	O
results	O
were	O
that	O
of	O
those	O
with	O
type	O
who	O
had	O
been	O
diagnosed	O
less	O
than	O
years	O
reversed	O
their	O
diabetes	ENTITY
.	O
for	O
those	O
who	O
had	O
been	O
diagnosed	O
longer	O
did	O
not	O
have	O
the	O
same	O
results	O
.	O
the	O
key	O
to	O
reversing	O
diabetes	ENTITY
is	ENTITY
to	ENTITY
lose	ENTITY
weight	ENTITY
and	ENTITY
regular	ENTITY
exercise	ENTITY
.	O
in	O
another	O
study	O
discussed	O
by	O
michael	O
dansinger	O
md	O
those	O
with	O
type	O
exercised	O
for	O
minutes	O
week	O
limited	O
their	O
calories	O
to	O
to	O
per	O
day	O
and	O
got	O
weekly	O
counseling	O
and	O
education	O
on	O
these	O
lifestyle	O
changes	O
.	O
within	O
year	O
about	O
got	O
off	O
their	O
diabetes	ENTITY
medications	ENTITY
or	ENTITY
improved	ENTITY
to	ENTITY
the	ENTITY
point	ENTITY
where	ENTITY
their	ENTITY
blood	ENTITY
sugar	ENTITY
level	ENTITY
was	O
no	O
longer	O
in	O
the	O
diabetes	ENTITY
range	ENTITY
and	ENTITY
was	ENTITY
instead	ENTITY
classified	ENTITY
as	ENTITY
prediabetes	ENTITY
in	ENTITY
every	ENTITY
study	ENTITY
researched	ENTITY
it	ENTITY
was	ENTITY
apparent	ENTITY
that	ENTITY
the	ENTITY
numbers	ENTITY
of	ENTITY
those	ENTITY
who	ENTITY
were	ENTITY
able	ENTITY
to	ENTITY
reverse	ENTITY
their	ENTITY
diabetes	ENTITY
were	ENTITY
largely	ENTITY
dependent	ENTITY
on	ENTITY
the	ENTITY
date	ENTITY
of	ENTITY
diagnosis	ENTITY
.	O
those	O
who	O
were	O
newbies	O
had	O
better	O
chance	O
of	O
reversal	O
.	O
but	O
even	O
at	O
that	O
the	O
average	O
of	O
those	O
who	O
have	O
been	O
able	O
to	O
reverse	O
their	O
diabetes	ENTITY
has	ENTITY
been	ENTITY
about	ENTITY
.	O
weight	O
loss	O
and	O
exercise	O
will	O
not	O
work	O
for	O
everyone	O
.	O
part	O
of	O
that	O
reason	O
is	O
that	O
some	O
people	O
are	O
simply	O
predisposed	O
to	O
diabetes	ENTITY
.	O
it	O
in	O
your	O
genes	ENTITY
.	O
the	O
reason	O
we	O
also	O
call	O
this	O
reversal	O
rather	O
than	O
cure	O
.	O
for	O
those	O
who	O
have	O
experienced	O
reversal	O
and	O
then	O
gained	O
their	O
weight	O
back	O
guess	O
what	O
happens	O
.	O
they	O
need	O
to	O
start	O
their	O
diabetes	ENTITY
meds	ENTITY
again	ENTITY
.	O
can	O
attest	O
to	O
that	O
first	O
hand	O
.	O
as	O
pound	O
man	O
was	O
in	O
bad	O
shape	O
in	O
more	O
ways	O
that	O
one	O
.	O
dropped	O
pounds	O
on	O
fad	ENTITY
diet	ENTITY
.	O
it	O
was	O
great	O
.	O
no	O
longer	O
needed	O
any	O
diabetes	ENTITY
meds	ENTITY
felt	ENTITY
awesome	ENTITY
and	ENTITY
this	ENTITY
went	ENTITY
on	ENTITY
for	ENTITY
about	ENTITY
years	ENTITY
.	O
but	O
then	O
the	O
diet	O
was	O
on	O
started	O
affecting	O
other	O
parts	O
of	O
my	O
body	O
.	O
got	O
very	O
ill	O
was	O
told	O
had	O
to	O
stop	O
the	O
fad	O
diet	O
and	O
try	O
to	O
return	O
to	O
normal	O
diet	O
or	O
something	O
bad	O
was	O
going	O
to	O
happen	O
.	O
what	O
is	O
thrifty	ENTITY
gene	ENTITY
hypothesis	ENTITY
.	O
what	O
does	O
thrifty	ENTITY
gene	ENTITY
hypothesis	ENTITY
mean	O
.	O
thrifty	ENTITY
gene	ENTITY
hypothesis	ENTITY
meaning	O
thrifty	ENTITY
gene	ENTITY
hypothesis	ENTITY
definition	O
thrifty	ENTITY
gene	ENTITY
hypothesis	ENTITY
explanation	O
.	O
source	O
wikipedia	O
org	O
article	O
adapted	O
under	O
license	O
.	O
the	O
thrifty	ENTITY
gene	ENTITY
hypothesis	ENTITY
or	O
gianfranco	ENTITY
hypothesis	ENTITY
is	O
an	O
attempt	O
by	O
geneticist	O
james	O
neel	O
to	O
explain	O
why	O
certain	O
populations	O
and	O
subpopulations	O
in	O
the	O
modern	O
day	O
are	O
prone	O
to	O
diabetes	ENTITY
mellitus	ENTITY
type	O
he	O
proposed	O
the	O
hypothesis	O
in	O
to	O
resolve	O
fundamental	O
problem	O
diabetes	ENTITY
is	ENTITY
clearly	ENTITY
very	ENTITY
harmful	ENTITY
medical	ENTITY
condition	ENTITY
yet	ENTITY
it	ENTITY
is	ENTITY
quite	ENTITY
common	ENTITY
and	ENTITY
it	ENTITY
was	ENTITY
already	ENTITY
evident	ENTITY
to	ENTITY
neel	ENTITY
that	ENTITY
it	ENTITY
likely	ENTITY
had	ENTITY
strong	ENTITY
genetic	ENTITY
basis	ENTITY
.	O
the	O
problem	O
is	O
to	O
understand	O
how	O
disease	ENTITY
with	ENTITY
likely	ENTITY
genetic	ENTITY
component	ENTITY
and	ENTITY
with	ENTITY
such	ENTITY
negative	ENTITY
effects	ENTITY
may	ENTITY
have	ENTITY
been	ENTITY
favoured	ENTITY
by	ENTITY
the	ENTITY
process	ENTITY
of	ENTITY
natural	ENTITY
selection	ENTITY
.	O
neel	O
suggested	O
the	O
resolution	O
to	O
this	O
problem	O
is	O
that	O
genes	O
which	O
predispose	O
to	O
diabetes	ENTITY
called	ENTITY
thrifty	ENTITY
genes	ENTITY
were	O
historically	O
advantageous	O
but	O
they	O
became	O
detrimental	O
in	O
the	O
modern	O
world	O
.	O
in	O
his	O
words	O
they	O
were	O
rendered	O
detrimental	O
by	O
progress	O
.	O
neel	O
primary	O
interest	O
was	O
in	O
diabetes	ENTITY
but	ENTITY
the	ENTITY
idea	ENTITY
was	ENTITY
soon	ENTITY
expanded	ENTITY
to	ENTITY
encompass	ENTITY
obesity	ENTITY
as	ENTITY
well	ENTITY
.	O
thrifty	ENTITY
genes	ENTITY
are	O
genes	ENTITY
which	ENTITY
enable	ENTITY
individuals	ENTITY
to	ENTITY
efficiently	ENTITY
collect	ENTITY
and	ENTITY
process	ENTITY
food	ENTITY
to	ENTITY
deposit	ENTITY
fat	ENTITY
during	ENTITY
periods	ENTITY
of	ENTITY
food	ENTITY
abundance	ENTITY
in	ENTITY
order	ENTITY
to	ENTITY
provide	ENTITY
for	ENTITY
periods	ENTITY
of	ENTITY
food	ENTITY
shortage	ENTITY
feast	ENTITY
and	ENTITY
famine	ENTITY
.	O
according	O
to	O
the	O
hypothesis	O
the	O
thrifty	ENTITY
genotype	ENTITY
would	O
have	O
been	O
advantageous	O
for	O
hunter	O
gatherer	O
populations	O
especially	O
child	O
bearing	O
women	O
because	O
it	O
would	O
allow	O
them	O
to	O
fatten	O
more	O
quickly	O
during	O
times	O
of	O
abundance	O
.	O
fatter	ENTITY
individuals	ENTITY
carrying	ENTITY
the	ENTITY
thrifty	ENTITY
genes	ENTITY
would	O
thus	O
better	O
survive	O
times	O
of	O
food	O
scarcity	O
.	O
however	O
in	O
modern	O
societies	O
with	O
constant	O
abundance	O
of	O
food	O
this	O
genotype	ENTITY
efficiently	ENTITY
prepares	ENTITY
individuals	ENTITY
for	ENTITY
famine	ENTITY
that	ENTITY
never	ENTITY
comes	ENTITY
.	O
the	O
result	O
of	O
this	O
mismatch	O
between	O
the	O
environment	O
in	O
which	O
the	O
brain	ENTITY
evolved	ENTITY
and	ENTITY
the	ENTITY
environment	ENTITY
of	ENTITY
today	ENTITY
is	ENTITY
widespread	ENTITY
chronic	ENTITY
obesity	ENTITY
and	O
related	O
health	O
problems	O
like	O
diabetes	ENTITY
.	O
the	O
hypothesis	O
has	O
received	O
various	O
criticisms	O
and	O
several	O
modified	O
or	O
alternative	O
hypotheses	O
have	O
been	O
proposed	O
the	O
thrifty	ENTITY
phenotype	ENTITY
hypothesis	ENTITY
arose	O
from	O
challenges	O
posed	O
to	O
the	O
thrifty	ENTITY
gene	ENTITY
hypothesis	ENTITY
.	O
the	O
thrifty	ENTITY
phenotype	ENTITY
hypothesis	ENTITY
theorizes	O
that	O
instead	O
of	O
arising	O
genetically	O
the	O
thrifty	ENTITY
factors	ENTITY
developed	O
as	O
direct	O
result	O
of	O
the	O
environment	O
within	O
the	O
womb	ENTITY
during	ENTITY
development	ENTITY
.	O
the	O
development	O
of	O
insulin	ENTITY
resistance	ENTITY
is	O
theorized	O
to	O
be	O
directly	O
related	O
to	O
the	O
body	O
predicting	O
life	O
of	O
starvation	O
for	O
the	O
developing	ENTITY
fetus	ENTITY
.	O
hence	O
one	O
of	O
the	O
main	O
causes	O
of	O
type	O
diabetes	ENTITY
has	ENTITY
been	ENTITY
attributed	ENTITY
to	ENTITY
poor	ENTITY
fetal	ENTITY
and	ENTITY
infant	ENTITY
growth	ENTITY
and	ENTITY
the	ENTITY
subsequent	ENTITY
development	ENTITY
of	ENTITY
the	ENTITY
metabolic	ENTITY
syndrome	ENTITY
.	O
since	O
the	O
hypothesis	O
was	O
proposed	O
many	O
studies	O
world	O
wide	O
have	O
confirmed	O
the	O
initial	O
epidemiological	ENTITY
evidence	ENTITY
.	O
although	O
the	O
relationship	O
with	O
insulin	ENTITY
resistance	ENTITY
is	O
clear	O
at	O
all	O
ages	O
studied	O
the	O
relation	O
of	O
insulin	ENTITY
secretion	ENTITY
is	O
less	O
clear	O
.	O
the	O
relative	O
contribution	O
of	O
genes	O
and	O
environment	O
to	O
these	O
relationships	O
remains	O
matter	O
of	O
debate	O
.	O
other	O
relevant	O
observations	O
arose	O
from	O
metabolism	ENTITY
researchers	ENTITY
who	ENTITY
note	ENTITY
that	ENTITY
for	ENTITY
practically	ENTITY
every	ENTITY
other	ENTITY
species	ENTITY
on	ENTITY
earth	ENTITY
fat	ENTITY
metabolism	ENTITY
is	O
well	O
regulated	O
and	O
that	O
most	O
wild	O
animals	O
are	O
in	O
fact	O
very	O
lean	O
and	O
that	O
they	O
remain	O
lean	O
even	O
when	O
adequate	O
food	O
is	O
supplied	O
.	O
many	O
attempts	O
have	O
been	O
made	O
to	O
search	O
for	O
one	O
or	O
more	O
genes	O
contributing	O
to	O
thrift	O
.	O
modern	O
tools	O
of	O
genome	O
wide	O
association	O
studies	O
have	O
revealed	O
many	O
genes	O
with	O
small	O
effects	O
associated	O
with	O
obesity	ENTITY
or	ENTITY
type	ENTITY
diabetes	ENTITY
but	ENTITY
all	ENTITY
of	ENTITY
them	ENTITY
together	ENTITY
explain	ENTITY
only	ENTITY
between	ENTITY
and	ENTITY
of	ENTITY
population	ENTITY
variance	ENTITY
.	O
this	O
leaves	O
large	O
gap	O
between	O
the	O
pregenomic	O
and	O
emerging	O
genomic	O
estimates	O
of	O
heritability	ENTITY
of	ENTITY
obesity	ENTITY
and	O
type	O
diabetes	ENTITY
sometimes	ENTITY
called	ENTITY
the	ENTITY
missing	ENTITY
heritability	ENTITY
.	O
we	O
are	O
yet	O
to	O
understand	O
the	O
reasons	O
for	O
this	O
discrepancy	O
.	O
donations	O
to	O
support	O
this	O
channel	O
can	O
be	O
made	O
here	O
causing	O
even	O
increase	ENTITY
in	ENTITY
insulin	ENTITY
release	O
from	O
the	O
pancreas	ENTITY
.	O
so	O
number	O
one	O
what	O
will	O
cause	O
an	O
overstimulation	O
of	O
insulin	ENTITY
is	ENTITY
excessive	ENTITY
amounts	ENTITY
of	ENTITY
carbohydrates	ENTITY
.	O
secondly	O
proteins	ENTITY
in	ENTITY
the	ENTITY
absence	ENTITY
of	ENTITY
glucose	ENTITY
could	O
also	O
cause	O
small	O
increases	O
in	O
insulin	ENTITY
secretion	ENTITY
.	O
another	O
thing	O
to	O
note	O
is	O
that	O
if	O
you	O
add	O
carbohydrates	ENTITY
with	ENTITY
amino	ENTITY
acids	ENTITY
your	O
insulin	ENTITY
secretion	ENTITY
would	O
otherwise	O
be	O
doubled	O
.	O
what	O
this	O
means	O
is	O
burgers	O
with	O
fries	O
pancakes	O
with	O
eggs	O
chicken	O
with	O
pasta	O
all	O
these	O
combinations	O
will	O
double	O
your	O
insulin	ENTITY
secretion	ENTITY
.	O
the	O
third	O
thing	O
affecting	O
insulin	O
secretion	O
are	O
gastrointestinal	ENTITY
hormones	ENTITY
that	O
are	O
triggered	O
when	O
we	O
eat	O
.	O
what	O
this	O
means	O
is	O
that	O
whenever	O
you	O
eat	O
regardless	O
of	O
what	O
it	O
is	O
insulin	ENTITY
will	ENTITY
be	ENTITY
secreted	ENTITY
to	ENTITY
some	ENTITY
degree	ENTITY
.	O
there	O
other	O
hormones	ENTITY
part	ENTITY
of	ENTITY
the	ENTITY
autonomic	ENTITY
nervous	ENTITY
system	ENTITY
such	O
as	O
cortisol	ENTITY
which	ENTITY
upon	ENTITY
getting	ENTITY
released	ENTITY
will	ENTITY
trigger	ENTITY
insulin	ENTITY
secretion	ENTITY
.	O
what	O
causes	O
cortisol	ENTITY
release	ENTITY
excessive	ENTITY
stress	ENTITY
.	O
given	O
these	O
points	O
as	O
whole	O
nowhere	O
did	O
say	O
fat	ENTITY
effects	ENTITY
insulin	ENTITY
to	ENTITY
large	ENTITY
degree	ENTITY
.	O
this	O
leads	O
into	O
what	O
would	O
recommend	O
for	O
others	O
and	O
myself	O
if	O
had	O
diabetes	ENTITY
which	ENTITY
is	ENTITY
to	ENTITY
eat	ENTITY
low	ENTITY
carb	ENTITY
high	ENTITY
fat	ENTITY
diet	ENTITY
.	O
this	O
means	O
keeping	O
your	O
carbohydrate	ENTITY
intake	ENTITY
somewhere	ENTITY
around	ENTITY
grams	ENTITY
day	ENTITY
depending	ENTITY
on	ENTITY
an	ENTITY
individuals	ENTITY
severity	ENTITY
.	O
overtime	O
when	O
the	O
pancreas	ENTITY
get	ENTITY
break	ENTITY
and	ENTITY
everything	ENTITY
begins	ENTITY
to	ENTITY
stay	ENTITY
within	ENTITY
equilibrium	ENTITY
then	ENTITY
an	ENTITY
individual	ENTITY
can	ENTITY
start	ENTITY
to	ENTITY
incorporate	ENTITY
more	ENTITY
carbohydrates	ENTITY
.	O
something	O
want	O
to	O
mention	O
though	O
is	O
that	O
if	O
you	O
don	O
suffer	O
from	O
diabetes	ENTITY
and	ENTITY
you	ENTITY
don	ENTITY
have	ENTITY
any	ENTITY
genetic	ENTITY
predispositions	ENTITY
for	O
it	O
you	O
don	O
really	O
have	O
to	O
worry	O
much	O
about	O
your	O
carbohydrate	ENTITY
intake	ENTITY
per	ENTITY
day	ENTITY
.	O
people	O
with	O
insulin	ENTITY
resistance	ENTITY
or	O
diabetes	ENTITY
need	ENTITY
to	ENTITY
worry	ENTITY
about	ENTITY
it	ENTITY
because	ENTITY
their	ENTITY
hypersensitive	ENTITY
.	O
now	O
this	O
doesn	O
mean	O
eat	O
whatever	O
you	O
want	O
because	O
over	O
consumption	O
food	O
especially	O
processed	O
and	O
refined	O
foods	O
will	O
predispose	O
you	O
to	O
insulin	ENTITY
resistance	ENTITY
.	O
so	O
with	O
all	O
this	O
being	O
said	O
feel	O
comfortable	O
now	O
making	O
food	O
recommendations	O
.	O
the	O
genetic	ENTITY
predisposition	ENTITY
dna	ENTITY
health	ENTITY
test	ENTITY
is	ENTITY
an	ENTITY
innovative	ENTITY
test	ENTITY
which	ENTITY
allows	ENTITY
you	ENTITY
to	ENTITY
discover	ENTITY
whether	ENTITY
you	ENTITY
are	ENTITY
genetically	ENTITY
predisposed	ENTITY
towards	O
developing	O
number	O
of	O
diseases	ENTITY
and	ENTITY
medical	ENTITY
conditions	ENTITY
including	ENTITY
cardiovascular	ENTITY
conditions	ENTITY
different	O
types	O
of	O
cancers	ENTITY
disorders	ENTITY
of	O
the	O
immune	ENTITY
system	ENTITY
diabetes	ENTITY
as	ENTITY
well	ENTITY
as	ENTITY
medical	ENTITY
conditions	ENTITY
related	ENTITY
to	ENTITY
ageing	ENTITY
.	O
for	O
more	O
details	O
visit	O
www	O
easydna	O
ph	O
.	O
send	O
us	O
email	O
at	O
info	O
easydna	O
ph	O
or	O
precy	O
easydna	O
ph	O
.	O
or	O
call	O
us	O
at	O
or	O
.	O
more	O
than	O
in	O
every	O
people	O
has	O
genetic	ENTITY
predisposition	ENTITY
to	O
hereditary	O
type	O
of	O
heart	ENTITY
disease	ENTITY
.	O
this	O
webinar	O
is	O
presented	O
by	O
amy	O
sturm	O
cgc	O
lgc	O
.	O
during	O
the	O
webinar	O
amy	O
discusses	O
the	O
most	O
common	O
types	O
of	O
hereditary	ENTITY
heart	ENTITY
diseases	ENTITY
including	O
coronary	ENTITY
heart	ENTITY
disease	ENTITY
and	O
heart	ENTITY
attacks	ENTITY
aneurysms	ENTITY
abnormal	ENTITY
heart	ENTITY
rhythms	ENTITY
called	O
arrhythmias	ENTITY
very	ENTITY
common	ENTITY
form	ENTITY
of	ENTITY
hereditary	ENTITY
high	ENTITY
cholesterol	ENTITY
called	O
familial	ENTITY
hypercholesterolemia	ENTITY
as	O
well	O
as	O
others	O
.	O
she	O
covers	O
clues	O
and	O
signs	O
sometimes	O
called	O
red	O
flags	O
in	O
your	O
personal	O
medical	O
and	O
family	O
histories	O
that	O
may	O
indicate	O
there	O
is	O
hereditary	O
risk	O
for	O
heart	ENTITY
disease	ENTITY
.	O
want	O
more	O
information	O
on	O
cardiovascular	ENTITY
genetics	ENTITY
and	O
your	O
options	O
.	O
visit	O
our	O
free	O
resources	O
keys	O
to	O
your	O
genetic	ENTITY
heart	ENTITY
health	O
blog	O
post	O
.	O
modern	O
living	O
comes	O
with	O
its	O
attendant	O
health	O
issues	O
like	O
obesity	ENTITY
sedentary	ENTITY
lifestyle	ENTITY
and	ENTITY
unhealthy	ENTITY
eating	ENTITY
.	O
if	O
all	O
this	O
is	O
coupled	O
with	O
genetic	O
predisposition	O
of	O
diabetes	ENTITY
in	ENTITY
indians	ENTITY
we	ENTITY
have	ENTITY
perfect	ENTITY
recipe	ENTITY
for	ENTITY
an	ENTITY
epidemic	ENTITY
.	O
here	O
the	O
famed	O
diabetologist	ENTITY
gives	ENTITY
our	ENTITY
reporter	ENTITY
his	ENTITY
take	ENTITY
on	ENTITY
some	ENTITY
of	ENTITY
the	ENTITY
controversial	ENTITY
issues	ENTITY
related	ENTITY
to	ENTITY
diabetes	ENTITY
management	ENTITY
.	O
we	O
at	O
indian	O
diabetes	ENTITY
review	ENTITY
tv	ENTITY
are	ENTITY
trying	ENTITY
to	ENTITY
bring	ENTITY
you	ENTITY
complete	ENTITY
news	ENTITY
portal	ENTITY
for	ENTITY
diabetics	ENTITY
and	ENTITY
their	ENTITY
care	ENTITY
givers	ENTITY
.	O
visit	O
our	O
website	O
www	O
indiandiabetesreview	O
com	O
which	O
is	O
updated	O
as	O
management	ENTITY
of	ENTITY
diabetes	ENTITY
depends	O
solely	O
on	O
information	O
we	O
intend	O
to	O
bring	O
to	O
you	O
all	O
the	O
news	O
and	O
analysis	O
about	O
various	O
developments	O
from	O
the	O
world	O
over	O
that	O
can	O
impact	O
your	O
health	O
.	O
we	O
cull	O
the	O
best	O
of	O
news	O
and	O
information	O
that	O
can	O
help	O
you	O
live	O
full	O
life	O
in	O
spite	O
of	O
your	O
debilitating	O
health	O
condition	O
.	O
in	O
these	O
videos	O
you	O
will	O
come	O
across	O
people	O
who	O
have	O
managed	O
to	O
beat	O
conventional	O
thinking	O
on	O
diabetes	ENTITY
celebrities	ENTITY
who	ENTITY
have	ENTITY
take	ENTITY
on	ENTITY
diabetes	ENTITY
health	ENTITY
professionals	ENTITY
who	ENTITY
have	ENTITY
new	ENTITY
insight	ENTITY
into	ENTITY
diabetes	ENTITY
management	ENTITY
or	ENTITY
even	ENTITY
thought	ENTITY
leader	ENTITY
who	ENTITY
has	ENTITY
an	ENTITY
opinion	ENTITY
on	ENTITY
this	ENTITY
health	ENTITY
disorder	ENTITY
.	O
you	O
can	O
always	O
write	O
to	O
us	O
about	O
what	O
you	O
feel	O
about	O
our	O
internet	O
television	O
programmes	O
news	O
portal	O
or	O
magazine	O
drop	O
in	O
line	O
our	O
email	O
id	O
is	O
editorial	O
parabolamedia	O
com	O
you	O
can	O
also	O
call	O
us	O
at	O
if	O
you	O
want	O
to	O
subscribe	O
to	O
our	O
monthly	O
news	O
magazine	O
living	O
with	O
diabetes	ENTITY
.	O
gestational	ENTITY
diabetes	ENTITY
is	O
becoming	O
norm	O
rather	O
than	O
an	O
exception	O
these	O
days	O
because	O
of	O
late	ENTITY
pregnancies	ENTITY
career	O
choices	O
lifestyle	ENTITY
obesity	ENTITY
and	O
genetic	ENTITY
predisposition	ENTITY
.	O
here	O
the	O
diabetologist	ENTITY
gets	ENTITY
into	ENTITY
the	ENTITY
details	ENTITY
of	ENTITY
managing	ENTITY
diabetes	ENTITY
during	ENTITY
pregnancy	ENTITY
to	ENTITY
tell	ENTITY
you	ENTITY
how	ENTITY
to	ENTITY
get	ENTITY
the	ENTITY
best	ENTITY
out	ENTITY
of	ENTITY
the	ENTITY
situation	ENTITY
.	O
we	O
at	O
indian	O
diabetes	ENTITY
review	ENTITY
tv	ENTITY
are	ENTITY
trying	ENTITY
to	ENTITY
bring	ENTITY
you	ENTITY
complete	ENTITY
news	ENTITY
portal	ENTITY
for	ENTITY
diabetics	ENTITY
and	ENTITY
their	ENTITY
care	ENTITY
givers	ENTITY
.	O
visit	O
our	O
website	O
www	O
indiandiabetesreview	O
com	O
which	O
is	O
updated	O
as	O
management	ENTITY
of	ENTITY
diabetes	ENTITY
depends	O
solely	O
on	O
information	O
we	O
intend	O
to	O
bring	O
to	O
you	O
all	O
the	O
news	O
and	O
analysis	O
about	O
various	O
developments	O
from	O
the	O
world	O
over	O
that	O
can	O
impact	O
your	O
health	O
.	O
we	O
cull	O
the	O
best	O
of	O
news	O
and	O
information	O
that	O
can	O
help	O
you	O
live	O
full	O
life	O
in	O
spite	O
of	O
your	O
debilitating	O
health	O
condition	O
.	O
in	O
these	O
videos	O
you	O
will	O
come	O
across	O
people	O
who	O
have	O
managed	O
to	O
beat	O
conventional	O
thinking	O
on	O
diabetes	ENTITY
celebrities	ENTITY
who	ENTITY
have	ENTITY
take	ENTITY
on	ENTITY
diabetes	ENTITY
health	ENTITY
professionals	ENTITY
who	ENTITY
have	ENTITY
new	ENTITY
insight	ENTITY
into	ENTITY
diabetes	ENTITY
management	ENTITY
or	ENTITY
even	ENTITY
thought	ENTITY
leader	ENTITY
who	ENTITY
has	ENTITY
an	ENTITY
opinion	ENTITY
on	ENTITY
this	ENTITY
health	ENTITY
disorder	ENTITY
.	O
you	O
can	O
always	O
write	O
to	O
us	O
about	O
what	O
you	O
feel	O
about	O
our	O
internet	O
television	O
programmes	O
news	O
portal	O
or	O
magazine	O
drop	O
in	O
line	O
our	O
email	O
id	O
is	O
editorial	O
parabolamedia	O
com	O
you	O
can	O
also	O
call	O
us	O
at	O
if	O
you	O
want	O
to	O
subscribe	O
to	O
our	O
monthly	O
news	O
magazine	O
living	O
with	O
diabetes	ENTITY
.	O
it	O
growing	O
problem	O
in	O
more	O
ways	O
than	O
one	O
.	O
the	O
last	O
quarter	O
century	O
has	O
seen	O
an	O
explosion	O
of	O
diabetes	ENTITY
in	ENTITY
the	ENTITY
unfortunately	ENTITY
it	ENTITY
doesn	ENTITY
surprise	ENTITY
me	ENTITY
that	ENTITY
diabetes	ENTITY
is	ENTITY
on	ENTITY
the	ENTITY
rise	ENTITY
with	ENTITY
our	ENTITY
aging	ENTITY
population	ENTITY
and	ENTITY
with	ENTITY
the	ENTITY
increased	ENTITY
prevalence	ENTITY
of	ENTITY
obesity	ENTITY
says	ENTITY
sharon	ENTITY
krispinsky	ENTITY
.	O
sharon	O
is	O
certified	O
diabetes	ENTITY
educator	ENTITY
with	O
lee	O
memorial	O
health	ENTITY
system	ENTITY
.	O
in	O
someone	O
who	O
has	O
the	O
genetic	ENTITY
predisposition	ENTITY
for	O
developing	O
diabetes	ENTITY
as	ENTITY
you	ENTITY
gain	ENTITY
weight	ENTITY
you	ENTITY
become	ENTITY
more	ENTITY
insulin	ENTITY
resistant	ENTITY
meaning	ENTITY
that	ENTITY
you	ENTITY
cant	ENTITY
use	ENTITY
the	ENTITY
sugar	ENTITY
or	ENTITY
glucose	ENTITY
in	ENTITY
your	ENTITY
blood	ENTITY
says	ENTITY
krispinsky	ENTITY
.	O
new	O
health	O
survey	O
shows	O
americans	O
are	O
being	O
diagnosed	O
with	O
diabetes	ENTITY
at	ENTITY
twice	ENTITY
the	ENTITY
rate	ENTITY
of	ENTITY
people	ENTITY
i	ENTITY
n	ENTITY
western	ENTITY
europe	ENTITY
.	O
dangerous	O
trend	O
since	O
diabetes	ENTITY
is	ENTITY
linked	ENTITY
to	ENTITY
multitude	ENTITY
of	ENTITY
health	ENTITY
issues	ENTITY
and	ENTITY
its	ENTITY
complications	ENTITY
can	ENTITY
be	ENTITY
deadly	ENTITY
.	O
it	O
can	O
cause	O
multi	ENTITY
symptom	ENTITY
organ	ENTITY
failure	ENTITY
including	O
blindness	O
in	O
the	O
eye	ENTITY
heart	ENTITY
disease	ENTITY
.	O
it	O
increases	O
your	O
risk	O
of	O
heart	ENTITY
attack	ENTITY
kidney	ENTITY
disease	ENTITY
it	O
increases	O
your	O
risk	O
of	O
going	O
on	O
dialysis	ENTITY
or	ENTITY
having	ENTITY
kidney	ENTITY
failure	ENTITY
.	O
you	O
can	O
have	O
low	O
circulation	O
because	O
the	O
high	O
sugar	O
attacks	O
every	O
organ	ENTITY
in	ENTITY
the	ENTITY
body	ENTITY
saysdraldith	O
lewis	O
an	O
internal	O
medicine	O
physician	O
with	O
lee	O
memorial	O
health	O
system	O
.	O
despite	O
the	O
sobering	O
statistics	O
there	O
is	O
hope	O
.	O
research	O
has	O
shown	O
that	O
even	O
with	O
modest	O
weight	O
loss	O
and	O
regular	O
exercise	O
and	O
when	O
say	O
modest	O
weight	O
loss	O
its	O
to	O
percent	O
of	O
your	O
body	O
weight	O
you	O
could	O
reduce	O
your	O
risk	O
of	O
developing	O
diabetes	ENTITY
by	ENTITY
percent	ENTITY
says	ENTITY
krispinsky	ENTITY
.	O
so	O
when	O
it	O
comes	O
to	O
lowering	O
the	O
rate	O
of	O
diabetes	ENTITY
the	ENTITY
best	ENTITY
medicine	ENTITY
might	ENTITY
be	ENTITY
education	ENTITY
.	O
through	O
our	O
community	O
outreach	O
programs	O
we	O
really	O
are	O
trying	O
to	O
get	O
that	O
message	O
across	O
says	O
krispinsky	O
.	O
view	O
more	O
health	O
matters	O
video	O
segments	O
at	O
leememorial	O
.	O
lee	O
memorial	O
health	O
system	O
in	O
fort	O
myers	O
fl	O
is	O
the	O
largest	O
network	O
of	O
medical	O
care	O
facilities	O
in	O
southwest	O
florida	O
and	O
is	O
highly	O
respected	O
for	O
its	O
expertise	O
innovation	O
and	O
quality	O
of	O
care	O
.	O
for	O
nearly	O
century	O
we	O
ve	O
been	O
providing	O
our	O
community	O
with	O
everything	O
from	O
primary	O
care	O
treatment	O
to	O
highly	O
specialized	O
care	O
services	O
and	O
robotic	ENTITY
assisted	ENTITY
surgeries	ENTITY
.	O
visit	O
leememorial	O
org	O
caring	O
.	O
dr	O
roy	O
thomas	O
md	O
medicine	O
topics	O
on	O
kairali	O
tv	O
malayalam	O
.	O
the	O
genetic	ENTITY
predisposition	ENTITY
dna	ENTITY
health	ENTITY
test	ENTITY
is	O
an	O
innovative	O
test	O
which	O
allows	O
you	O
to	O
discover	O
whether	O
you	O
are	O
genetically	ENTITY
predisposed	ENTITY
towards	O
developing	O
number	O
of	O
diseases	ENTITY
